"player","war","all_stars"
"lemonbo01",10.7,7
"lemonch01",55.6,3
"lemonji01",7,2
"leonade01",0,0
"leonadu01",-0.4,0
"leonadu02",-2.8,5
"leonaje01",9.9,2
"leonedo01",0,0
"leonsa01",1.2,0
"lepcite01",5.3,0
"lerchra01",1.5,0
"leskacu01",0.2,0
"leslisa01",11.6,0
"lestejo01",-0.1,5
"levinal01",0,0
"lewisbu01",29.1,2
"lewisco01",0.2,0
"lewisda01",10.5,0
"lewisdu01",21.3,0
"lewisma01",-2.6,0
"leyriji01",7.9,0
"lezcasi01",28.2,0
"lidgebr01",0.1,2
"lidleco01",0.2,0
"liebejo01",-1.3,1
"liebemi01",15.3,2
"lillibo01",-3.6,0
"lillyte01",-2.1,2
"limajo01",-1.3,1
"linceti01",-0.4,4
"lindad01",12.7,0
"lindbpa01",0.6,0
"lindejo01",13.9,1
"lindjo01",3.8,0
"lindsfr01",28.3,0
"lindsji01",-0.4,0
"linebsc01",0.1,0
"linzyfr01",0.6,0
"liponjo01",6,0
"liriafr01",0.1,1
"liriane01",3,0
"littldi01",-0.2,0
"litwhda01",18.5,1
"livinmi01",2.3,0
"livinsc01",2.3,0
"lloydgr01",0,0
"loaizes01",-0.2,2
"lobatjo01",-0.3,0
"loberha01",23.1,0
"lockebo01",0.9,0
"lockebo02",-0.4,0
"lockhke01",6,0
"lockmwh01",19.4,1
"lockwsk01",0.1,0
"loducpa01",17.8,4
"loeka01",0.1,0
"loesbi01",-2.2,1
"loftoke01",68.4,6
"loganbo02",0,0
"loganjo01",33,4
"lohrmbi01",-0.5,0
"lohseky01",-0.6,0
"lolicmi01",0.1,3
"lollash01",30.1,9
"lombaer01",37.8,8
"lonboji01",-0.5,1
"loneyja01",11.3,0
"longda02",10.2,1
"longhe01",37,0
"longoev01",58.1,3
"loopebr01",1.1,0
"lopated01",3.9,1
"lopatst01",15.3,2
"lopesda01",42.4,4
"lopezal01",16.3,2
"lopezal02",-0.5,0
"lopezau01",-0.2,1
"lopezfe01",7.5,1
"lopezhe01",12.9,0
"lopezja01",29.7,3
"lopezja02",0,0
"lopezjo01",10,1
"lopezjo02",0,1
"lopezlu02",-4.9,0
"lopezro01",NA,NA
"lordha01",16.4,0
"loretma01",19.3,2
"loupaa01",0,0
"lowdegr01",-1,0
"lowebo01",20.3,0
"lowede01",1.2,2
"lowelmi01",24.8,4
"lowema01",0,0
"lowenjo01",9.9,0
"lowntu01",-0.1,0
"lowrepe01",13.5,1
"lowrije01",15.8,1
"lucasre01",12,0
"lucrojo01",17.7,2
"luderfr01",19.9,0
"ludwiry01",11.1,1
"lugoju01",13.5,0
"lummi01",5.2,0
"lumpeje01",15.4,1
"luquedo01",4.3,0
"luzingr01",26.2,4
"lylesjo01",-0.2,0
"lylesp01",0.4,3
"lynchje01",2.5,0
"lynnfr01",50.2,9
"lynnla01",-0.9,2
"lyonbr01",0.2,0
"lyonsde01",35.5,0
"lyonsst01",1.8,0
"lyonste01",3.8,1
"mabryjo01",-2.1,0
"macdomi01",0,1
"macfada01",-3.6,0
"macfami01",14.7,0
"machama01",52,6
"macharo01",0.3,0
"mackco01",6.9,0
"mackra01",4.8,1
"macksh01",21.7,0
"maddoel01",14.9,0
"maddoga01",36.8,0
"maddugr01",1.8,8
"maddumi01",-0.4,0
"madlobi01",38.2,3
"madsory01",-0.2,0
"magadda01",21.1,0
"mageele01",10.2,0
"mageesh01",59.4,0
"maglisa01",-3.7,2
"magnami01",0.1,0
"mahayro01",-0.1,0
"mahlemi01",-0.1,0
"mahleri01",0.7,0
"maholpa01",-1.2,0
"mahompa01",0.5,0
"majesha01",13,0
"maldoca01",10,0
"maldoma01",7.5,0
"malonji01",3.4,1
"malonpa02",-1.4,0
"malzofr01",16.3,8
"mamaual01",0.3,0
"mancugu01",10.5,2
"maniocl01",-2.2,0
"mannija01",6.1,0
"manniri01",11.7,0
"mannle01",14.1,0
"manrifr01",2.6,0
"mantema01",0,0
"mantife01",6.5,1
"mantlmi01",110.2,20
"mantoje01",0.7,0
"manushe01",48,1
"manwaki01",5.2,0
"manzajo01",-0.1,0
"maranra01",43.9,0
"marbefi01",-1.1,0
"maricju01",1.1,10
"marioma01",31.9,8
"marisja01",11.5,0
"marisro01",38.2,7
"markani01",33.6,1
"marmoca01",0.1,1
"marquja01",2.5,1
"marquru01",-2.3,0
"marreel01",4.9,0
"marsaar01",2.8,0
"marshdo01",0.9,0
"marshmi01",1,2
"marshmi02",10.1,1
"marshwi01",19.8,3
"marteda01",-0.1,0
"martest01",38.6,2
"martial03",7.4,0
"martibi02",3,1
"martibu01",4.5,0
"martica01",11,0
"martida01",19.1,0
"martide01",-0.6,4
"martied01",68.4,7
"martijc01",NA,NA
"martijd02",27.9,5
"martije01",2.4,0
"martile01",11.5,0
"martimi02",-1.2,0
"martimo01",-0.6,0
"martipe01",21.9,4
"martipe02",-2.2,8
"martira02",0,1
"martira03",-0.8,0
"martiru01",38.8,4
"martite01",-2.7,0
"martiti01",0,1
"martiti02",29,2
"martito02",-0.1,0
"martivi01",32,5
"marzajo01",0.3,0
"masiph01",14.4,4
"masonji01",-1.6,0
"masonro01",-0.3,0
"masseni01",-0.1,0
"masteju01",0.1,1
"mastewa02",-1.5,2
"mathebo01",-7.2,0
"mathech01",6.2,0
"matheed01",96.1,12
"mathemi01",-0.5,0
"mathetj01",NA,NA
"mathije01",0.4,0
"matlajo01",0.5,3
"matsuhi01",21.2,2
"matthga01",30.4,1
"matthga02",14.2,1
"mattido01",42.4,6
"mauchge01",-0.1,0
"mauerjo01",55.2,6
"maulal01",3.4,0
"maxvida01",7.6,0
"maxwech01",19.8,2
"maybejo01",25,2
"maybica01",13.5,0
"mayca01",10.5,2
"mayda01",13.5,1
"mayde01",2.6,0
"mayele01",15.8,0
"mayerer01",0.7,0
"mayja01",-0.7,0
"mayje01",5.3,0
"mayle01",27.3,3
"maymi01",16.4,0
"maynebr01",2.8,0
"mayru01",-0.3,0
"maysca01",7.6,0
"mayswi01",156.1,24
"mazerbi01",36.5,10
"mazzile01",15.6,1
"mcaleji01",1.5,0
"mcauldi01",37.6,3
"mcbeaal01",1.4,0
"mcbriba01",22.6,1
"mcbrige01",21,0
"mccanbr01",32,7
"mccaral01",1.6,0
"mccarbr01",-0.5,0
"mccarda01",-2.2,0
"mccarja01",10.4,0
"mccarjo03",3.3,0
"mccarle01",4.6,0
"mccarti01",28.3,2
"mccarto01",16.2,0
"mccaski01",0,0
"mcclubo01",0.1,0
"mccorba01",3,0
"mccorfr01",31.9,9
"mccorji01",0.2,0
"mccormi02",5.1,0
"mccormi03",1.3,4
"mccosba01",21.8,0
"mccovwi01",64.5,6
"mccraqu01",0.3,0
"mccrato01",8.6,0
"mccreto01",10.8,0
"mcculcl01",9.6,2
"mccurha01",2.7,0
"mccutan01",47,5
"mcdanli01",-0.8,2
"mcdermi03",4.6,0
"mcdonjo03",6.3,0
"mcdougi01",40.6,6
"mcdowja01",NA,NA
"mcdowro01",0.6,0
"mcdowsa01",-1.3,6
"mcelrch01",0.2,0
"mcfared01",20.8,0
"mcfartj01",-0.1,0
"mcgafan01",-1.2,0
"mcganda01",34,0
"mcgarch01",1.4,0
"mcgeami01",11,0
"mcgeeja01",0,0
"mcgeewi01",34.2,4
"mcgehca01",0.7,0
"mcginjo01",-2.9,0
"mcgloji01",0,1
"mcgloly01",0.2,1
"mcgowdu01",-0.3,0
"mcgrabo01",-1,0
"mcgrajo01",45.7,0
"mcgratu01",0.8,2
"mcgresc01",0,1
"mcgrifr01",52.6,5
"mcguide01",24.8,0
"mcgwima01",62.1,12
"mchugco01",-0.1,0
"mcinnst01",34.6,0
"mcintma01",20.7,0
"mckeaed01",38.7,0
"mckecbi01",3.4,0
"mclaide01",-1.2,3
"mcleala01",12.8,0
"mclemma01",19.6,0
"mclisca01",0.4,1
"mclouna01",6.5,1
"mcmahdo02",-0.1,1
"mcmahsa01",-2.8,0
"mcmanma01",34.1,0
"mcmicgr01",-0.1,0
"mcmilro01",25.8,2
"mcmulke01",34,0
"mcnaier01",5.1,0
"mcnalda01",0.8,3
"mcnalmi01",0.1,0
"mcphebi01",52.5,0
"mcquige01",-2.2,0
"mcquige02",21.6,7
"mcquihu01",-0.1,0
"mcraebr01",14.3,0
"mcraeha01",27.9,3
"mcreyke01",30.1,0
"mcwilla01",-1,0
"meadobr01",-0.6,0
"meadole01",-2.4,0
"mechegi01",-0.1,1
"mecirji01",0,0
"medicdo01",-0.4,0
"medwijo01",54.5,10
"meekijo01",2.2,0
"melanma01",0.1,4
"melesa01",1.3,0
"melhuad01",0.7,0
"melilsk01",-1,0
"meltobi01",18.7,1
"melvibo01",2.5,0
"mendora01",0,0
"menefjo01",0.5,0
"menkede01",28.1,2
"mercaor01",-3,0
"mercejo03",6.9,0
"merceor01",16.2,0
"merckke01",-0.8,0
"merklfr01",19.8,0
"merlolo01",3,0
"merribi01",2,0
"merriji01",-0.1,1
"mertesa01",23.2,0
"mesajo01",0,2
"messean01",2.6,4
"metkoca01",5.9,0
"metzgro01",3.4,0
"meusebo01",28.2,0
"meuseir01",22.1,0
"meyerch01",25.2,0
"meyerda01",-6.5,0
"meyerru01",-3.4,0
"micelda01",-0.2,0
"michaca01",15.9,2
"michage01",0.2,0
"michaja01",5.6,0
"mientdo01",11.8,0
"mieskma01",0.1,0
"mikkepe01",-0.3,0
"miksied01",-3,0
"milancl01",40,0
"milbola01",-0.6,0
"mileywa01",0.6,1
"millafe01",17.6,3
"millake01",14.2,0
"millean01",-0.8,2
"millebi02",29.5,0
"millebo02",-0.2,0
"millebo04",-1.3,0
"millebr02",6.4,0
"milleco01",0,0
"milleda02",8.9,1
"milledo01",19.1,0
"milledo02",18.4,0
"milleed03",22.4,7
"milleno01",1.2,0
"milleot01",0.1,0
"milleri01",15.5,0
"millesh01",0.2,1
"millest01",-0.2,2
"milletr02",0,0
"millijo01",20.3,0
"millsal01",0,0
"millwke01",-0.9,1
"milnaal01",0.9,1
"milnejo01",12.5,0
"milonto01",0.2,0
"miltoer01",0.7,1
"minchdo01",23.1,2
"mingost01",-0.1,0
"minnepa01",2.6,0
"minormi01",-0.1,1
"minosmi01",53.8,13
"mintogr01",0.5,1
"mirabdo01",4.8,0
"mirabpa01",0,0
"miranwi01",-0.3,0
"mitchcl01",3.3,0
"mitchda01",19.5,2
"mitchke01",29.1,2
"mitchmi01",19.1,0
"mitchwi01",-3,0
"mittege01",6.1,0
"mizejo01",70.7,10
"mizelvi01",-2.8,2
"mlickda01",0.3,0
"moehlbr01",-1.6,0
"moellch01",-3.6,0
"moffira01",-0.2,0
"mogrige01",-1.1,0
"mohlemi01",0,0
"molinbe01",10.7,0
"molinbo01",0.9,0
"molinjo01",3.1,0
"molinya01",42.3,10
"molitpa01",75.6,7
"mollwfr01",-2.9,0
"monbobi01",-2,4
"mondari01",33.1,2
"mondera01",29.5,1
"moneydo01",36.5,4
"mongesi01",-0.1,1
"monrocr01",3.7,0
"montawi01",1.6,1
"montejo01",-1.6,1
"montemi01",14.3,2
"monteri01",0,0
"montgbo01",2.2,0
"montgje01",0,3
"moonwa01",24.9,3
"moorech02",10.3,0
"mooredo01",0.8,1
"mooreea01",-4.5,0
"mooreed01",6.6,0
"moorege03",15.3,1
"moorejo01",11.2,0
"moorejo02",18.9,6
"moorema02",-0.5,1
"mooremi01",0,1
"moorera01",3.5,0
"moorera02",0.5,0
"moorete01",21.6,4
"moosebo01",0.1,0
"moralfr01",0.1,0
"moralje01",-2,1
"moraljo01",0.1,0
"moralke01",13.3,0
"morame01",28.2,2
"moranmi01",9.8,1
"moranpa01",7.5,0
"mordemi01",-2.8,0
"morelke01",3.5,0
"morelmi01",10.8,1
"morenom01",9.5,0
"morgabo01",9.5,0
"morgacy01",-3.5,0
"morgajo02",100.4,10
"morgami01",-2.5,1
"morgato01",0,0
"moriage02",14.1,0
"morneju01",27,4
"morriha02",13.4,0
"morrija02",-0.1,5
"morriji01",11.9,0
"morrijo01",23.5,0
"morrijo04",-2.6,0
"morrilo01",3.9,0
"morrima01",2.1,2
"morrobr01",-0.3,0
"morsemi01",4,0
"mortoch02",-2.3,2
"mortogu01",-3.2,0
"morynwa01",9.9,1
"mosebll01",27.6,1
"mosesje01",1.6,1
"mosesjo01",-3.5,0
"moseswa01",36.5,2
"mossbr01",5,1
"mossido01",1,1
"mossle01",1.5,0
"mostijo01",24.2,0
"motagu01",0.3,0
"motama01",17.4,1
"moustmi01",12.9,3
"mowremi01",20.3,0
"moyerja01",-0.1,1
"moylape01",-0.1,0
"muellbi02",23.9,0
"muelldo01",4.1,2
"muellhe01",3.4,0
"muellra01",13.9,1
"mujiced01",0,1
"mulhote01",-1.8,1
"mullato01",5.6,0
"mullige01",12.8,0
"mullipa01",10.6,2
"mullira01",17,0
"mulvejo01",7,0
"mumphje01",22.3,1
"muncrbo01",-1.3,1
"mungere01",-0.4,3
"mungova01",2.1,5
"munozmi01",0.1,0
"munsoth01",46.1,7
"murcebo01",32,5
"murphda02",35.7,0
"murphda05",46.5,7
"murphda07",10.1,0
"murphda08",20.4,3
"murphdw01",33.3,0
"murphed02",9.1,0
"murphjo04",-0.5,3
"murphmo01",-2.1,0
"murphro01",0,0
"murphto02",-0.1,0
"murrada01",-0.5,0
"murraed02",68.7,8
"murrare01",15.9,0
"murreiv01",0.7,0
"muserto01",-1.3,0
"musiast01",128.6,24
"mussimi01",0,5
"myattgl01",3.8,0
"myerbu01",48.6,2
"myersbr01",-0.7,0
"myersgr01",7.3,0
"myershy01",8.8,0
"myersmi01",0,0
"myersra01",0.2,4
"myerswi01",13.6,1
"nadyxa01",3.7,0
"nagych01",0,3
"napolmi01",26.3,1
"naragha01",-0.6,0
"nashbi01",33.7,0
"nathajo01",0.3,6
"navardi01",7.1,1
"navarja01",-0.5,0
"neaglde01",-0.1,2
"needhto01",2.6,0
"nehfar01",4.1,0
"nelsoca01",16,0
"nelsoda01",5.1,1
"nelsoge01",0,0
"nelsoje01",0,1
"nelsoro01",1.9,0
"nenro01",-0.1,3
"neshepa01",0,2
"nettlgr01",68,6
"nevinph01",15.9,1
"newcodo01",8.6,4
"newhoha01",2.7,7
"newsobo01",-3.5,4
"newsosk01",1.2,0
"niarhgu01",3.4,0
"nicasju01",-0.1,0
"nichobi01",41.8,5
"nichoki01",-0.4,0
"nicolhu01",4.1,0
"nicosst01",1.1,0
"niedeto01",0,0
"niekrjo01",1,1
"niekrph01",-1.1,5
"niemabo01",17.4,0
"niesejo01",1.5,0
"nievewi01",-2.2,0
"niggejo01",-2,0
"nitkocj01",NA,NA
"nixja01",1.6,0
"nixla01",3.8,0
"nixonot01",16.6,0
"nixonru01",-1.7,0
"nixontr01",21.2,0
"nokesma01",9.8,1
"nolanga01",0.2,1
"nolanjo01",1.5,0
"nolasri01",0.4,0
"nolesdi01",-0.3,0
"nomohi01",-0.9,1
"nordhwa01",-1.2,0
"norenir01",15.1,1
"normafr01",-1,0
"norribu01",0.3,0
"norrida01",0.1,0
"norrimi01",0,1
"northbi01",26.8,0
"northji01",22.1,0
"northro01",13.6,0
"nortogr01",-2.6,0
"nottedo01",-0.1,0
"novaiv01",-1.4,0
"nunamle01",11.8,0
"nunezab01",0.9,0
"nunezed01",0,0
"nunezed02",0.2,1
"nunezvl01",0,0
"nuxhajo01",3.6,2
"oatesjo01",3.2,0
"oberkke01",22.4,0
"obriech01",NA,NA
"obriepe03",NA,NA
"ochoaal01",6.4,0
"oconnda02",NA,NA
"oconnja01",NA,NA
"odayda01",0,1
"odeake01",NA,NA
"odellbi01",NA,NA
"odombl01",3.2,2
"odonojo01",NA,NA
"odorija01",-0.1,1
"odoulle01",NA,NA
"oeschjo01",-2.2,0
"oestero01",11,0
"ofarrbo01",NA,NA
"offerjo01",17.1,2
"officro01",-3.5,0
"oflaher01",0,0
"oglivbe01",26.4,3
"ohkato01",-0.7,0
"ohlenro01",-1,0
"ohmanwi01",0.2,0
"ojedabo01",-0.4,0
"oldriru01",15,0
"olearch01",NA,NA
"oleartr01",NA,NA
"olerujo01",58.2,2
"olivaom01",2.2,0
"olivato01",43,8
"oliveal01",43.7,7
"olivebo01",4.3,0
"oliveda02",1,0
"olivege01",6.5,0
"olivejo01",3.8,0
"olivomi01",8,0
"olsongr01",0.2,1
"olsoniv01",5.7,0
"omallto01",NA,NA
"oneilmi02",NA,NA
"oneilpa01",NA,NA
"oneilst01",NA,NA
"oneilti01",NA,NA
"ontivst02",-0.1,1
"oquenjo01",13.6,0
"ordonma01",38.8,6
"oroscje01",0.3,2
"orourfr01",NA,NA
"orourji01",NA,NA
"orrda01",27.8,0
"orsuljo01",5.4,0
"ortajo01",14.9,2
"ortegph01",0,0
"orthal01",7.5,0
"ortizda01",55.3,10
"ortizju01",-0.3,0
"ortizra01",NA,NA
"ortizru01",3.8,1
"osikke01",-0.8,0
"osteecl01",4.3,3
"osterfr01",1.6,0
"osunaan01",-0.1,0
"oswalro01",0.1,3
"otisam01",42.8,5
"otoolji01",NA,NA
"ottavad01",0,0
"ottme01",110.8,12
"outlaji01",-0.3,0
"overbly01",16.5,0
"overmst01",0.6,0
"owchibo01",-0.1,0
"owenmi01",4.7,4
"owensji01",-1,0
"owensp01",12.5,0
"owingch01",2.4,0
"ozunama01",20.1,2
"pacioto01",7.6,1
"padilvi01",-0.6,1
"pafkoan01",36.8,5
"paganan01",18,0
"paganjo01",5.7,0
"pagliji01",15.8,0
"paglimi01",10.6,0
"pagnoto01",7.7,1
"paintla01",0,0
"palicer01",0.6,0
"palldo01",0,0
"palmeda01",0.2,0
"palmede01",13.3,1
"palmeji01",0.9,6
"palmeor01",2.6,0
"palmera01",71.9,4
"panikjo01",5.4,1
"papeljo01",0,6
"pappami01",-2.5,3
"paquecr01",-1.6,0
"parenfr01",35.9,0
"parenma01",1.7,0
"parkch01",1.9,1
"parkebl01",0,0
"parkeda01",40.1,7
"parmero01",0.8,0
"parneme01",0.3,2
"parrage01",10.8,0
"parreje01",-0.1,0
"parrila01",15.6,2
"parrila02",39.6,8
"pascuca02",3.4,7
"paskedo01",24.7,0
"pasquda01",10.7,0
"passecl01",1.7,5
"patekfr01",24.1,3
"pattebo01",-0.1,0
"patteco01",9.7,0
"pattima01",-1,1
"pauljo01",0.2,0
"pavanca01",-0.2,1
"pavledo01",4.1,0
"paytoja01",15.4,0
"peacobr01",0,0
"peacojo01",1.2,0
"pearcst01",9.9,0
"pearsal02",13.2,1
"pearsmo01",1.7,2
"peavyja01",2,3
"peckiro01",45.2,0
"pederjo01",11.5,2
"pedrodu01",51.9,4
"peitzhe01",19.6,0
"pelfrmi01",-0.8,0
"peltyba01",-2.4,0
"penaal01",-0.3,0
"penabr01",0.2,0
"penaca01",25.5,1
"penaor01",-0.5,0
"penato01",24.7,5
"penawi01",-1.2,0
"pencehu01",30.9,4
"pendlte01",28.4,1
"pennicl01",10.1,0
"pennohe01",0.8,0
"pennybr01",0.1,2
"pepitjo01",9.8,3
"peralda01",15.1,0
"peraljh01",30.4,3
"peraljo01",0,0
"peralwi01",-0.5,0
"percitr01",-0.1,4
"perezed01",0.9,0
"perezed02",1.8,0
"perezhe01",2.3,0
"perezma01",-0.1,0
"perezma02",-0.1,1
"perezne01",2.6,0
"perezod01",-0.1,1
"perezol01",0.5,0
"perezpa01",-0.2,1
"perezsa02",32.3,7
"perezto01",54,7
"perezto03",-0.2,0
"perkicy01",11.8,0
"perkigl01",-0.1,3
"perraro01",-0.7,0
"perripo01",-2,0
"perryga01",-3,5
"perryge01",-0.1,1
"perryhe01",5.1,0
"perryji01",3.2,3
"persoro01",-0.1,0
"peskyjo01",34.3,1
"peterfr01",1.5,1
"peterga01",6.4,2
"peterja01",3.7,0
"peterjo01",13.7,0
"peterru02",-0.8,0
"petityu01",-1,0
"petrage01",3.8,0
"petrori01",39.1,2
"petryda01",0,1
"pettian01",-0.5,3
"pettiga01",22.1,0
"pfefffr01",26.2,0
"pfeffje01",-0.2,0
"phamth01",16.4,0
"phelpba01",13,3
"phelpda01",-0.2,0
"phelped01",2.1,0
"phelpjo01",3.2,0
"phelpke01",9.4,0
"phillad01",13.7,0
"phillbi01",12.5,0
"phillbr01",28.4,3
"phillbu02",3.1,0
"phillda01",7.9,0
"phillde01",-0.3,0
"phillja02",1,0
"phillmi01",0.6,0
"phillto02",50.9,0
"piazzmi01",59.5,12
"picciro01",-2.1,0
"pichahi01",-0.1,0
"picinva01",2.4,0
"piercbi02",0,7
"pierrju01",17.3,0
"piersji01",29.3,2
"pierzaj01",NA,NA
"pikeli01",14.3,0
"pillake01",16.3,0
"pineijo01",-0.6,0
"pinielo01",12.4,1
"pinknge01",21.1,0
"pinsova01",54.2,4
"pipgrge01",-1.7,0
"pippwa01",31.7,0
"pizarju01",3.4,2
"planked01",3.3,0
"plantph01",2.3,0
"plesada01",-0.2,3
"plouftr01",7.3,0
"plummbi01",-4.1,0
"plunker01",0,0
"pocorbi01",-0.7,1
"podbibu01",-0.3,0
"podrejo01",1.6,4
"podsesc01",6.9,1
"polanpl01",41.9,2
"politcl01",-0.1,0
"polleho01",0.5,3
"polloaj01",23.2,1
"polonlu01",9,0
"pomerdr01",-0.1,1
"ponsosi01",-0.1,0
"pooleji02",0.1,0
"popovpa01",-1.9,0
"porceri01",0,0
"portebo01",0.5,1
"porteda02",40.9,4
"portuma01",2.1,0
"posadjo01",42.7,5
"poseybu01",44.8,7
"postwa01",18.2,0
"pottene01",1.9,0
"powelbo01",39.1,4
"powelja01",0.8,0
"powelja03",-0.3,0
"powelja04",-0.1,0
"powerdo01",-2.8,0
"powerte01",-0.4,0
"powervi01",15.3,6
"pradoma01",27.7,1
"prattde01",45.7,0
"prattto02",4.3,0
"preslal01",0.6,0
"pressry01",0,2
"priceda01",-0.1,5
"pricejo02",-0.6,0
"priddbo01",0,0
"priddje01",18.7,0
"pridecu01",1,0
"princto01",0.8,0
"pruitro01",-0.1,0
"pryorgr01",4.6,0
"puckeki01",51.2,10
"puhlte01",28.3,1
"pujolal01",101.7,11
"puntoni01",15.4,0
"purcebl01",5.2,0
"purkebo01",-2,5
"putzjj01",0,1
"pytlafr01",8.6,0
"quallch01",-0.1,0
"quantpa01",-0.3,1
"questjo01",3.1,0
"quinnja01",-1.1,0
"quinnjo02",4.7,0
"quinthu01",1.8,0
"quintjo01",-1.2,1
"quintom01",-0.9,0
"quirkja01",0.7,0
"quirogu01",-1.9,0
"quiseda01",0,3
"raburry01",3.3,0
"radatdi01",-0.5,2
"radboch01",2.2,0
"radclri01",9.2,1
"raderda01",4.1,0
"raderdo02",24.3,0
"radfopa01",14.3,0
"radinsc01",-0.1,0
"radkebr01",-0.3,1
"raffeke01",-3,1
"raganpa01",-1.9,0
"raineti01",69.4,7
"ramiral03",21.4,1
"ramirar01",32.4,3
"ramirer02",0,0
"ramirha01",38,3
"ramirjo01",40.3,4
"ramirma02",69.3,12
"ramirne01",0,0
"ramirno01",0,0
"ramirra01",6,1
"ramirra02",0.1,0
"ramosaj01",0,1
"ramosdo01",-1.9,0
"ramospe01",-0.6,1
"ramoswi01",15.2,2
"randajo01",21.4,0
"randlle01",11.6,0
"randowi01",65.9,6
"ransoco01",1,0
"rapppa01",-1.2,0
"raridbi01",7.8,0
"raschvi01",0.4,4
"rasmuco01",20.2,0
"rasmude01",1.1,0
"rasmuer01",-0.8,0
"rauchjo01",0,0
"rawlesh01",-0.1,1
"rawlijo01",5.5,0
"rayjo01",24.2,1
"raymocl01",-0.3,1
"rayro02",-0.3,1
"readyra01",10.9,0
"reardje01",-0.5,4
"rebouje01",10,0
"reddijo01",24.7,0
"redmama01",-1.7,1
"redmomi01",6.3,0
"redusga01",16.3,0
"reedad01",0,0
"reedho01",0.1,0
"reedje01",0,0
"reedje02",4.4,0
"reedjo01",15.9,0
"reedri01",0.8,2
"reedro01",0.1,1
"reedst01",-0.2,0
"reesepe01",68.4,10
"reeseri01",2.2,0
"reganph01",-0.3,1
"reichri01",13.9,0
"reilljo01",23.4,0
"reisepe01",24.5,3
"reitzke01",-3.1,1
"relafde01",-0.6,0
"remlimi01",-0.7,1
"remseja01",4.3,0
"remyje01",14.6,1
"rendoan01",33.2,1
"renkost01",2.6,0
"renteed01",32.4,5
"repozro01",6.5,0
"repulri01",5.2,1
"retteme01",20,0
"reulbed01",-2.5,0
"reuscri01",1.4,3
"reussje01",2.3,2
"reyesal01",0.1,0
"reyesca01",0,0
"reyesde01",-0.3,0
"reyesjo01",37.5,4
"reynoal01",-0.3,6
"reynoar02",-0.4,0
"reynoca01",22,0
"reynocr01",13.3,2
"reynoha01",15.9,2
"reynoma01",6.8,0
"reynosh01",-0.2,1
"rhemfl01",-4.1,0
"rhodear01",0,1
"rhoderi01",5.3,2
"ricede01",4.7,1
"riceha01",15.8,0
"riceji01",47.7,8
"ricesa01",54.4,0
"richabo01",8.1,8
"richacl01",-0.1,0
"richada01",15.9,0
"richaga01",-0.2,0
"richaha01",40.9,0
"richajr01",NA,NA
"richepe01",0.3,2
"richile01",-1.3,0
"riddlel01",0.9,1
"ridzist01",0.3,0
"riggsle01",8.8,1
"righeda01",0,2
"rijojo01",1.6,1
"rileser01",6,0
"rincoju01",0,0
"rincori01",-0.1,0
"ringji01",-5.4,0
"riosal01",27.3,2
"ripkebi01",5.9,0
"ripkeca01",95.9,19
"riskeda01",0,0
"ritchcl01",34.7,0
"riverji01",6.8,0
"riverju01",9.2,0
"riverlu01",1.2,0
"riverma01",0,13
"rivermi01",32.7,1
"riverre01",2.4,0
"rixeyep01",-1.5,0
"rizzoan01",39.2,3
"rizzuph01",42.2,5
"roarkta01",0.2,0
"roberbi01",20.5,1
"roberbo01",9.4,0
"roberbr01",29.5,2
"roberda01",10.5,0
"roberda05",1.4,0
"roberda06",0.3,0
"roberda07",9.1,0
"roberda08",0,1
"roberge01",4.8,0
"roberle01",12.1,0
"roberna01",-0.2,0
"roberro01",3.1,7
"roberry01",5.8,0
"robersh01",1.1,0
"robinbi02",7.5,0
"robinbr01",78.5,18
"robindo01",4.5,0
"robined01",14.8,4
"robinfl01",17.9,0
"robinfr02",107.2,14
"robinja02",63.8,7
"robinje01",-0.2,0
"robinro01",-0.4,0
"robinwi01",6.7,0
"robinya01",12.8,0
"robleha01",-0.1,0
"rodgean01",6.2,0
"rodnefe01",0,3
"rodrial01",117.6,14
"rodriau01",15.1,0
"rodrife01",0.2,0
"rodrifr03",0,6
"rodrihe02",2.4,1
"rodriiv01",68.7,14
"rodriri02",0,0
"rodrise01",9,0
"rodriwa01",-0.8,0
"roebued01",0.3,0
"roech01",0,0
"roeniga01",15.4,0
"roepr01",-4.9,5
"rogelbi01",25.1,0
"rogerke01",-0.1,4
"rogerst01",-0.4,5
"rogovsa01",0.6,0
"rojasco01",9.1,5
"rojasme01",-0.3,0
"rolanji01",-0.7,0
"rolensc01",70.1,7
"rolfere01",29.1,4
"rolliji01",47.6,3
"rolliri01",11.8,2
"romanjo01",20.9,4
"romered01",-5.2,0
"romerjc01",NA,NA
"rominan01",0.8,0
"rominau01",-1.2,0
"rommeed01",-0.5,0
"romose01",-0.1,1
"romovi01",-0.1,0
"roofph01",3.2,0
"rookeji01",2.7,0
"rootch01",0.1,0
"rosalad01",3.7,0
"rosarbu01",14.4,5
"rosebjo01",22.4,6
"rosemch01",4.5,0
"rosenal01",32.4,4
"rosenla01",4.7,0
"rosentr01",0,1
"rosepe01",79.6,17
"rossbu02",-2.1,0
"rossco01",13.5,0
"rosscza01",0,0
"rossda01",10,0
"rossga01",-0.2,0
"rossty01",1.4,1
"rothbr01",16.8,0
"rothrja01",4.4,0
"roushed01",45.6,0
"rowanaa01",20.9,1
"roweja01",28.4,0
"rowesc01",8.1,3
"roystje01",2.4,0
"rozemda01",0,0
